name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,2018-03-15,48.7,33.1,39.3,42.4,24.3,32.5,22.9,52.9,0,0,0,,0,0,30.3,17.9,268.9,1001.2,56.3,9.9,226.3,19.6,8,,2018-03-15T07:07:34,2018-03-15T19:02:51,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-16,42,33.6,37.3,38.4,27.9,32.6,20.9,52.7,0.065,100,8.33,rain,0,0,48.5,15.8,288.9,1006.8,35.2,9.9,180,15.4,7,,2018-03-16T07:05:55,2018-03-16T19:03:55,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-17,48.7,28.9,38.6,46.1,19.8,34.2,15.9,41.2,0,0,0,,0,0,29.3,15.9,275.9,1009.6,5.5,9.9,218.4,18.8,8,,2018-03-17T07:04:16,2018-03-17T19:05:00,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-18,46.8,30.7,39,46.7,24.5,35.3,11.3,33.1,0.009,100,4.17,rain,0,0,38,8.2,289.2,1012.5,1.1,9.9,246.2,21.2,8,,2018-03-18T07:02:37,2018-03-18T19:06:04,0.04,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-19,48.7,35.8,41.2,45.6,27.5,37.6,17.4,41,0,0,0,,0,0,45.3,12.4,351.7,1013.2,7.4,9.9,243.1,21,8,,2018-03-19T07:00:58,2018-03-19T19:07:08,0.08,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-20,38.9,33,36.3,31.3,23.4,27.8,18.2,47.8,0,0,0,,0,0,32.2,16.9,45.8,1012.6,59.2,9.9,53.5,4.6,2,,2018-03-20T06:59:19,2018-03-20T19:08:12,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-21,39.8,33.1,35.3,30.4,21.9,26.6,28.4,77.9,0.216,100,66.67,"rain,snow",1.1,0.4,35.5,27.5,35,1005.1,100,5.2,36.2,3.1,1,,2018-03-21T06:57:39,2018-03-21T19:09:16,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-22,52.9,33.6,41.6,52.9,27.9,39.3,28.3,63.6,0.22,100,45.83,"rain,snow",0.6,1.3,50.6,8.1,314.4,1008.8,56.3,9.2,222.3,19.3,9,,2018-03-22T06:56:00,2018-03-22T19:10:20,0.18,"Snow, Rain, Partially cloudy",Clearing in the afternoon with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-23,51,36,42.6,51,29.7,40.1,23.8,47.7,0,0,0,,0.3,0.5,34.4,9.2,291.6,1015.7,45.8,9.9,195.4,16.9,9,,2018-03-23T06:54:20,2018-03-23T19:11:23,0.22,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-24,52.8,35.9,43.9,52.8,31,41.4,20.3,40.1,0,0,0,,0,0.1,33.3,9.1,290.5,1018.4,33.2,9.9,259.4,22.4,9,,2018-03-24T06:52:41,2018-03-24T19:12:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-25,44.8,35.9,40.2,39.4,28.1,34,25.6,56,0,0,0,,0,0,26.4,19.3,44.1,1027.9,66.4,9.9,113.7,9.8,6,,2018-03-25T06:51:02,2018-03-25T19:13:30,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-26,49.9,35.2,40.7,45.2,28.2,34.7,24.9,54.1,0,0,0,,0,0,23,17,59.4,1038.1,4.3,9.9,271.6,23.4,8,,2018-03-26T06:49:22,2018-03-26T19:14:33,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,AN736,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-27,44,35.9,39.5,40.6,29,34.9,25,56.2,0,0,0,,0,0,,12.5,80.8,1032.2,30.9,9.9,140,12,5,,2018-03-27T06:47:43,2018-03-27T19:15:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-28,49,38,43.3,48.1,32.3,40.4,37.8,81.2,0.029,100,20.83,rain,0,0,40.3,10.1,252,1018.1,92.7,9.5,95.1,8.2,4,,2018-03-28T06:46:04,2018-03-28T19:16:40,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-03-29,50.2,47.1,48.2,50.2,42.1,46.7,45.2,89.2,0.011,100,12.5,rain,0,0,,11.2,49.9,1015.3,100,6.5,47.3,4.1,2,,2018-03-29T06:44:25,2018-03-29T19:17:43,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-30,59,46.1,51.5,59,42.5,50.5,45.2,80.3,0.029,100,16.67,rain,0,0,26.4,10,3.4,1008.2,74.9,9.2,95.4,8.1,5,,2018-03-30T06:42:46,2018-03-30T19:18:46,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-03-31,55.2,39.8,46.4,55.2,34.5,43.7,23.8,41.7,0.018,100,8.33,rain,0,0,36.7,16.9,227.6,1021.9,14.4,9.8,275,23.5,9,,2018-03-31T06:41:07,2018-03-31T19:19:49,0.5,Rain,Clear conditions throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-01,59,44.1,50.3,59,39.7,48.5,31.7,49.1,0,0,0,,0,0.2,22.2,10.1,276.6,1016.1,43.6,9.8,136.8,11.7,5,,2018-04-01T06:39:29,2018-04-01T19:20:52,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-02,44.9,34,39.4,40.7,24.7,33.3,30,71.3,0.068,100,33.33,"rain,snow",0.2,0.8,49.4,14.9,39.8,1019.7,74.9,8.4,106.8,9.4,4,,2018-04-02T06:37:51,2018-04-02T19:21:54,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-03,42.6,38.9,40.8,39.8,33.9,36.5,36.7,85.7,0.027,100,33.33,rain,0,0.3,17.2,12.5,62.6,1018.7,80.7,8,34,3,2,,2018-04-03T06:36:13,2018-04-03T19:22:57,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-04,56,42.1,47.9,56,37.3,45.5,38.6,75.3,0.039,100,20.83,rain,0,0.1,44.4,23.6,300.2,1003.2,77.5,6.5,77.6,6.6,3,,2018-04-04T06:34:35,2018-04-04T19:24:00,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-05,46,35,40.8,39.9,30.7,35.7,17.7,39.4,0.046,100,8.33,rain,0,0,42.8,17,274.9,1016.6,36.3,9.9,237.2,20.5,9,,2018-04-05T06:32:58,2018-04-05T19:25:03,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-06,60.2,38,46.5,60.2,31.3,43.8,31.1,56.8,0.052,100,20.83,rain,0,0,42.5,16.9,233.7,1013.3,69.4,9.9,123.2,10.6,6,,2018-04-06T06:31:21,2018-04-06T19:26:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-07,53,40.9,45.3,53,36.2,42.4,24.2,45.2,0.009,100,4.17,rain,0,0,33.8,11.3,329.8,1010.4,85.9,9.9,200.8,17.4,7,,2018-04-07T06:29:45,2018-04-07T19:27:09,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-08,46.9,34.9,40.2,44.4,26.7,35.9,18.8,42.8,0,0,0,,0,0,30.5,11.4,12.4,1012.7,33.5,9.9,230.2,19.8,8,,2018-04-08T06:28:09,2018-04-08T19:28:11,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-09,49.9,33.1,39.5,47.2,26.2,35.4,20.6,47.5,0.017,100,4.17,rain,0,0,41,12.4,225,1021.1,42.3,9.9,261.2,22.7,9,,2018-04-09T06:26:34,2018-04-09T19:29:14,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-10,52,38.9,43.4,52,33.5,40.2,29.1,59.9,0.001,100,4.17,rain,0,0,19.7,9.2,272.3,1020.9,81,9.9,145.9,12.7,6,,2018-04-10T06:24:59,2018-04-10T19:30:17,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-04-11,51,38.4,44.4,51,35.6,42,26.9,51.5,0.065,100,8.33,rain,0,0,53.9,9.1,202.1,1020.9,37.2,9.8,212.4,18.3,9,,2018-04-11T06:23:24,2018-04-11T19:31:20,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-12,60.2,44.2,50.8,60.2,39.7,49.9,36.9,59.2,0.037,100,8.33,rain,0,0,41.4,8.2,210.8,1015.7,45.7,9.9,165.6,14.2,7,,2018-04-12T06:21:50,2018-04-12T19:32:23,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-13,80.1,57,66.2,79.2,57,66.1,44.1,46.4,0.093,100,12.5,rain,0,0,51.7,20.1,269.3,1011,17.3,9.9,226.4,19.3,8,,2018-04-13T06:20:17,2018-04-13T19:33:25,0.92,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-04-14,74.1,48.8,64,74.1,41.2,63.7,48.8,58.6,0,0,0,,0,0,30.4,24.5,42.6,1014.1,23,9.9,268.7,23.1,9,,2018-04-14T06:18:45,2018-04-14T19:34:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-15,47.8,39.7,42.7,41.5,30.2,34.5,35.6,76.3,0.134,100,20.83,rain,0,0,29.7,21,48.4,1024.4,100,9.1,52.8,4.5,2,,2018-04-15T06:17:13,2018-04-15T19:35:31,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-16,57.1,39.7,48.5,57.1,30.2,43.6,43.9,84.9,2.603,100,70.83,rain,0,0,44.6,27.2,33.2,1005.5,90.9,7.4,107.2,9.1,7,,2018-04-16T06:15:41,2018-04-16T19:36:34,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-17,46.9,42.1,44.2,44.5,34.6,38.2,31.2,60.5,0.065,100,16.67,rain,0,0,56.2,19.4,268.4,1004,95.8,9.9,103.6,9,4,,2018-04-17T06:14:11,2018-04-17T19:37:37,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-18,55,38.9,46.1,55,30.5,42.1,29.1,52.2,0,0,0,,0,0,32.9,15.9,264.9,1008.4,56.2,9.9,247.3,21.3,9,,2018-04-18T06:12:41,2018-04-18T19:38:40,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-19,48.8,40.9,45.2,47.1,36.5,41.7,34.8,67.9,0.093,100,54.17,rain,0,0,49.8,12.5,2.4,1008.2,87.9,9.8,82.9,7.1,4,,2018-04-19T06:11:12,2018-04-19T19:39:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-04-20,52.9,38,44.6,52.9,33.1,42.6,25.2,47.3,0.056,100,4.17,rain,0,0,50.4,8.2,293.2,1021.4,19.1,9.9,306.3,26.6,9,,2018-04-20T06:09:44,2018-04-20T19:40:46,0.16,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-21,64,40.9,51.2,64,37,49.7,25.1,38.7,0.009,100,4.17,rain,0,0,41.4,10.2,283.8,1027.6,7.8,9.9,302.5,26.2,9,,2018-04-21T06:08:17,2018-04-21T19:41:49,0.2,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-22,65,45,54.2,65,41.3,53.8,24.7,32.6,0.046,100,8.33,rain,0,0,40.3,10.2,216,1028.3,5.8,9.9,315.9,27.3,10,,2018-04-22T06:06:50,2018-04-22T19:42:51,0.25,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-23,62.3,46.1,53.6,62.3,45.2,53.4,34,49.1,0.009,100,4.17,rain,0,0,45.7,11.4,82,1030.6,5.3,9.9,312.2,27,10,,2018-04-23T06:05:25,2018-04-23T19:43:54,0.27,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-24,63.1,47.9,55,63.1,45.4,54.7,41.3,61.6,0.047,100,12.5,rain,0,0,57.5,14.5,113.1,1027.2,40.2,9.9,250.3,21.7,9,,2018-04-24T06:04:00,2018-04-24T19:44:57,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-25,58,53,55.1,58,53,55.1,53.5,94.3,0.28,100,66.67,rain,0,0,23,15.9,62.3,1010.7,100,6.1,52.9,4.4,4,,2018-04-25T06:02:37,2018-04-25T19:46:00,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-26,69.2,52.3,60,69.2,52.3,60,46.2,64.1,0.261,100,25,rain,0,0,26.9,12.8,264.1,1006.2,35.6,8.5,312.9,27,10,,2018-04-26T06:01:14,2018-04-26T19:47:03,0.38,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-27,59,51.1,54.3,59,51.1,54.3,46.4,75.8,0.021,100,12.5,rain,0,0,21.9,13.6,48.8,1009.3,71.6,9,45.4,3.8,2,,2018-04-27T05:59:53,2018-04-27T19:48:05,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,D8219"
New York,2018-04-28,65,50.1,56.2,65,50.1,56.2,49.3,78.8,0.032,100,20.83,rain,0,0,25.3,10.1,224.7,1009.3,52.4,8.6,253.5,21.8,9,,2018-04-28T05:58:32,2018-04-28T19:49:08,0.45,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-04-29,61.7,47.9,53.6,61.7,46.7,53.5,40.4,63.5,0.107,100,33.33,rain,0,0,28.9,12.5,286.1,1013,84.2,9.9,223.3,19.3,10,,2018-04-29T05:57:13,2018-04-29T19:50:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-04-30,51.1,47,49.2,51.1,41.8,46.7,35.6,60.1,0.046,100,16.67,rain,0,0,32.2,11.5,277.5,1016.2,85.1,9.9,147.9,12.6,5,,2018-04-30T05:55:55,2018-04-30T19:51:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-01,80,47.9,63.1,79.1,44.9,62.1,35.2,42.3,0.092,100,25,rain,0,0,49.4,12.7,269.9,1017.2,23.8,9.9,317.4,27.6,10,,2018-05-01T05:54:37,2018-05-01T19:52:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-05-02,85,62.2,74.5,82,62.2,73.6,39.4,29.2,0.009,100,4.17,rain,0,0,50.6,19.1,257.7,1016.8,12.4,9.9,311.8,27,9,,2018-05-02T05:53:22,2018-05-02T19:53:17,0.58,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-03,92,71.3,80.3,90.2,71.3,79.5,51.6,39.7,0.018,100,4.17,rain,0,0,40.3,19.7,243.9,1014.6,30.9,9.8,291.3,25.3,9,,2018-05-03T05:52:07,2018-05-03T19:54:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-04,82.4,72.1,77.2,82.6,72.1,77.5,62.1,60.6,0,0,0,,0,0,24.2,15,216.4,1011.8,48.2,9.7,146.6,12.7,5,,2018-05-04T05:50:54,2018-05-04T19:55:21,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-05,77.5,61.1,68.8,77.5,61.1,68.8,40.9,36.9,0,0,0,,0,0,31.1,15,294.9,1016.8,36.6,9.9,222.9,19.3,8,,2018-05-05T05:49:41,2018-05-05T19:56:23,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-06,66.5,56.1,62,66.5,56.1,62,48,60.9,0,0,0,,0,0,21.9,12.1,62.2,1014.7,96.1,9.9,77.5,6.6,4,,2018-05-06T05:48:31,2018-05-06T19:57:24,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-07,74.9,54.5,62.9,74.9,54.5,62.9,49.4,63.7,0,0,0,,0,0,,8.1,60.6,1017.4,43.5,9.9,247,21.3,9,,2018-05-07T05:47:21,2018-05-07T19:58:25,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-08,72.1,53.6,61.6,72.1,53.6,61.6,48,62.2,0,0,0,,0,0,,9.2,132.7,1023.5,7,9.9,310.8,26.8,9,,2018-05-08T05:46:13,2018-05-08T19:59:26,0.78,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-09,75.3,54.3,63.1,75.3,54.3,63.1,47.1,58.8,0,0,0,,0,0,21.9,9.8,153.5,1020.8,11.9,9.2,310.2,26.9,9,,2018-05-09T05:45:07,2018-05-09T20:00:27,0.81,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-10,64.5,54.8,59.8,64.5,54.8,59.8,53,78.6,0.235,100,12.5,rain,0,0,20.8,12.8,163.7,1014.1,64,8.9,217.9,18.9,8,,2018-05-10T05:44:01,2018-05-10T20:01:27,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
New York,2018-05-11,72,60.4,65.1,72,60.4,65.1,42.4,49.9,0,0,0,,0,0,45.9,18.3,316.9,1015,31.6,9.6,302.6,25.9,9,,2018-05-11T05:42:58,2018-05-11T20:02:27,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-12,65,53.9,57.7,65,53.9,57.7,48.3,73.5,0.14,100,37.5,rain,0,0,34.4,10.1,54.7,1019.6,100,9.7,54.2,4.7,2,,2018-05-12T05:41:56,2018-05-12T20:03:26,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-13,55.1,53,53.7,55.1,53,53.7,49.9,87,0.144,100,25,rain,0,0,,11.1,60.6,1020.7,100,9.8,44,3.9,2,,2018-05-13T05:40:55,2018-05-13T20:04:25,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-05-14,69.2,52.1,58.8,69.2,52.1,58.8,53.7,84.1,0.075,100,29.17,rain,0,0,46,9.2,257.3,1016.2,71.5,8.9,237.6,20.4,8,,2018-05-14T05:39:56,2018-05-14T20:05:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-05-15,85,59.1,68.3,87.2,59.1,68.7,62,82.7,0.586,100,16.67,rain,0,0,45.9,16.2,261.1,1012,59,6.7,265.9,23.1,9,,2018-05-15T05:38:58,2018-05-15T20:06:22,0,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-16,65,56.9,61.6,65,56.9,61.6,56.9,85,0.224,100,41.67,rain,0,0,31.1,13.6,44.8,1018.5,99.9,9.2,45.6,3.9,2,,2018-05-16T05:38:02,2018-05-16T20:07:20,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-17,69.3,56,61.4,69.3,56,61.4,58.6,90.6,0.262,100,33.33,rain,0,0,,11,35.5,1017.1,58.4,8.1,115.6,10.1,4,,2018-05-17T05:37:08,2018-05-17T20:08:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417"
New York,2018-05-18,65,56.9,62,65,56.9,62,49.4,66.2,0,0,0,,0,0,28,20.3,46.8,1024.5,55,8.4,131,11.3,5,,2018-05-18T05:36:16,2018-05-18T20:09:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-19,57,51.1,54.9,57,51.1,54.9,50.2,85.9,0.445,100,41.67,rain,0,0,19.7,15.8,45.8,1024.1,100,6.9,41,3.4,1,,2018-05-19T05:35:25,2018-05-19T20:10:09,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-20,82.1,56.9,70.6,83.6,56.9,71,62.3,77.1,0.009,100,4.17,rain,0,0,49.2,14.7,284.4,1015.4,75,9,183.1,15.7,6,,2018-05-20T05:34:36,2018-05-20T20:11:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-21,75.9,60.9,67.7,75.9,60.9,67.7,50.3,55.8,0.019,100,4.17,rain,0,0,43.7,10.9,253,1021.9,0.7,9.9,299.1,26.1,8,,2018-05-21T05:33:48,2018-05-21T20:11:59,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-22,65.8,57.7,61.9,65.8,57.7,61.9,53,73.8,0.22,100,20.83,rain,0,0,45.9,10.1,169.6,1019.8,66.9,9.6,63.9,5.5,2,,2018-05-22T05:33:03,2018-05-22T20:12:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-23,82.9,57.9,69.1,82.1,57.9,69,57.3,70.5,0.313,100,33.33,rain,0,0,67.9,16.3,279.8,1014.2,61,8.9,242.5,21.2,9,,2018-05-23T05:32:19,2018-05-23T20:13:46,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-24,82.1,65.8,73.3,80.3,65.8,73,47.9,43.1,0.064,100,20.83,rain,0,0,53.3,14.9,279.3,1019,0.1,9.9,323.9,27.9,10,,2018-05-24T05:31:37,2018-05-24T20:14:38,0.33,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-25,84.9,63.1,74.7,83.7,63.1,74.4,54,50.1,0.131,100,29.17,rain,0,0,57.9,23,263.3,1015.8,0.5,9.9,310.9,26.9,9,,2018-05-25T05:30:57,2018-05-25T20:15:29,0.36,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-26,88.1,71.2,78.4,89.9,71.2,79.3,65.1,64.8,0.018,100,8.33,rain,0,0,51.7,11.4,269.1,1010.1,6.9,9.8,241.9,20.9,8,,2018-05-26T05:30:18,2018-05-26T20:16:20,0.4,Rain,Clear conditions throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2018-05-27,77.2,57.8,64.9,77.2,57.8,64.9,59.5,83.1,0.549,100,25,rain,0,0,29.7,22.5,44.9,1015.8,86.1,8.9,50.2,4.3,3,,2018-05-27T05:29:42,2018-05-27T20:17:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
